,s1.c2,s10.c2,s11.c2,s12.c2,s2.c2,s3.c2,s4.c2,s5.c2,s6.c2,s7.c2,s8.c2,s9.c2
Dolk,9.14750864524617,9.1187763665795,9.22074015362226,9.16575735004496,9.14809208274342,9.11474106473774,9.16308936519989,9.16868050472499,9.21674036427789,9.14812759524082,9.15476209835596,9.16741966362965
Ldlrad3,9.89425337027207,9.84092389777326,9.8517096744719,9.8134744170144,9.80034549185389,9.81589172976022,9.92900700994496,9.7788938131657,9.86896699991382,9.84263498530886,9.76775496258161,9.8370892061032
Zcchc3,7.7892021120727,7.72426630613958,7.77543306272065,7.74323714384142,7.73581334500342,7.69386586198386,7.70433861985062,7.76503267544248,7.80707871667341,7.7978594431119,7.81958260412437,7.71292358030121
Nkain4,8.21224391393521,8.0441010794496,7.94760252735526,7.98815137490371,8.30188810791366,8.3122968142186,8.33148098619566,7.98049844954696,7.95968043970071,8.04577028549012,7.9860372659646,8.11292726358181
Prpf40a,10.4566369711013,10.4555678439115,10.3751632041231,10.3165070360008,10.2764685758968,10.3905116930237,10.4634168227557,10.5297440537764,10.6266639242847,10.5930254469462,10.5787764853364,10.3723193192153
5430405H02Rik,6.91420539291163,6.96097529121575,6.92979005975247,6.96405245374499,6.89099519270137,6.88569585423622,6.85688611146781,6.84674191983481,6.80688995867205,6.84337452860049,6.83792187737638,6.89791312984273
Plcg1,11.1178410058842,11.0969399921412,11.0824269594504,11.0984689286027,11.0551427691173,11.0858961712541,11.091154020119,10.9485983904878,11.0060547845111,10.989814415065,10.9685145970479,11.0916981493976
Dido1,10.8804062641833,11.0000868143754,10.9267389398797,10.911775440777,10.8227887384949,10.8839409194189,10.864374956712,10.981781396624,10.9730576200497,10.9852533136214,11.019782775431,10.9337455121127
Phyh,9.9979981180281,10.1089884743934,10.1087642037918,9.99688007782053,10.0513615166586,9.95754507102884,10.0649598116335,10.045921620569,9.98467446901553,10.0787151852469,10.0831845706135,10.1011047214704
Gins1,5.94426918487213,5.95970636830348,5.93702763732825,5.95268254721952,5.86751442866273,5.92353822953242,5.97162054296185,6.18724065216814,6.25441853403977,6.2210734641453,6.1573362408246,5.9501294939657
Ggta1,7.63686871588941,7.6019019251415,7.62534856677979,7.7304405867917,7.67375203262648,7.84790135584921,7.70243696599159,7.7987685331831,7.90465318471254,7.70705721985152,7.74742958969723,7.74466989340799
Stam2,10.1617365051139,10.1465946799991,10.0918694972186,10.0819712653834,10.1025167883224,10.1579610499826,10.2136304962765,10.3554507459372,10.3949149676941,10.3941958888143,10.3484246743557,10.1268391849646
Ggt7,6.99781114823998,7.24279626011318,7.24888037123765,7.13954928440352,7.00645861201937,6.9910003164495,7.00751596698186,7.321768773883,7.23341596430712,7.24279014875252,7.33560558505429,7.16309091431668
Mdk,10.7590953607359,10.5815925342632,10.6594062771272,10.5824994721824,10.640399908205,10.615605074234,10.7697743057796,10.5532728361307,10.619155252351,10.566136343458,10.4888739168572,10.5287794979526
Fbxo18,11.1706397099222,11.173682543983,11.1756100557499,11.2101918159661,11.1920167754263,11.2653041296386,11.249679237845,11.1972548297209,11.20127437406,11.1260595080808,11.1071026396582,11.1990791538261
BC005624,10.2841581551837,10.3594836082955,10.3917456359205,10.3673468111239,10.2575684641351,10.299916451909,10.2908041391148,10.1798214746119,10.2197526629599,10.145142647561,10.1786537851519,10.372825105595
Ddrgk1,11.1071358818606,11.1506670764417,11.1453470069524,11.1909112704705,11.1452090063084,11.0876534415066,11.0086022416316,10.7829606260699,10.7357947421954,10.7986703764866,10.8321573128434,11.141574317015
Spata2,9.39718183147009,9.38293574943036,9.43193329722326,9.50214477308535,9.45812860994058,9.4495561666236,9.38486276363297,9.43639178066578,9.50620444337827,9.46577933890235,9.46026126603088,9.51369519061332
Galk2,8.90232400476409,8.90813765424005,9.04719904113452,8.94748229794821,9.00015249952425,9.01931910576893,9.08795887182826,9.16757423636031,9.22851438918671,9.07028639604757,9.10136337317455,9.0669063018266
Ambra1,10.5649778036373,10.5966884641628,10.5888330603234,10.6560326991256,10.5947102731259,10.5576516354991,10.51032848504,10.4453849828874,10.4615936375679,10.5065076790341,10.4866311906909,10.6426295883319
Lzts3,9.59343434488967,9.51187261351491,9.56218691106467,9.5690296839018,9.58133174865896,9.60926015141707,9.49905761425174,9.23215695232089,9.28937559745995,9.21113289715209,9.31449266148029,9.55698866242325
Ddx27,9.79884075819836,9.71813824080587,9.80752544467608,9.78110789444529,9.79401485867307,9.76290543412345,9.77438857696734,9.85473569850564,9.91351176130824,9.85523398198764,9.87016838937454,9.77208840408316
Mrps5,9.3098970469732,9.34381391911086,9.32825097890842,9.30761266379481,9.24520218788908,9.30913747469423,9.27478128481091,9.36099583189307,9.41691449336092,9.36854214675821,9.42353665175514,9.33503772149457
Mrps2,8.79570098810604,8.73863668542698,8.78694100792636,8.78492896788026,8.80594647488006,8.77878616888561,8.79543155334953,9.00536892576606,8.99806180158738,8.97691778508245,8.96228444066463,8.74157504802232
Dennd1a,10.0942569898966,10.1401894467877,10.1245032837274,10.1504690105486,10.141276489758,10.0866033433352,10.0879806200328,10.056261141815,10.0532641950097,10.1236235044929,10.096280500974,10.1842119998438
Cercam,11.0059219797772,10.767010475048,10.8500937870954,11.0059533397111,11.0605501017978,11.023763704942,11.072606680628,10.9392806449996,10.9899980365704,10.9437011213789,10.7389985930771,10.8723559886395
Slc12a6,11.0409329495011,11.0627392366603,11.0325985559807,11.1404437685124,11.1117989469193,11.0968301893259,11.0271457660265,10.784332436443,10.7667050477677,10.8118144860406,10.7736536968084,11.1159778454032
Cwc22,9.39582371642399,9.49033944683112,9.44542221297756,9.39449757717756,9.35371234600714,9.38370614695238,9.4269347307559,9.40997679639241,9.4238755532306,9.43879898613892,9.44649503813539,9.46212683325244
Scn7a,13.5950856525899,13.7254153971815,13.5528285117363,13.5632275680796,13.6872820063747,13.6978737793424,13.6551691466796,13.3042342573825,13.1490342882093,13.3110294006869,13.3433349770064,13.6624117817931
Apbb1ip,9.51208622244661,9.61155886349466,9.68115095292,9.90315216561779,9.65727377994182,9.69424696035195,9.66704573245184,9.96893536141373,10.1044400857396,9.99787481590419,9.8030748311065,9.89225114531578
Cry2,10.6346648499817,10.8480473259749,10.4951864413508,10.8299732943249,10.6577077875349,10.6952448174429,10.419644118538,10.1889636232796,10.0905479923378,10.4058718470539,10.3466856929847,10.7726746325863
Trim44,11.8518902329528,11.7712152700426,11.7553575779444,11.7276830741382,11.8622114177154,11.8335879009037,11.8598361047376,11.776844210613,11.744005425382,11.7884866342918,11.7899129342642,11.7486976695742
Snai1,11.4251499987808,11.3116673377651,11.4510993628298,11.330022372711,11.3372462331573,11.2241839936329,11.1913898322091,11.5806936147396,11.6233896396524,11.5970198541121,11.7508910056547,11.2664595970544
Ccndbp1,9.78020421246963,9.76631461390878,9.74302349994734,9.80067350018481,9.74075806249161,9.73242835466156,9.68182434664396,9.62644454235313,9.66351828843036,9.69513911022186,9.68809311800198,9.76394221000798
Nanp,6.96776434775105,7.00052168667735,6.99568578091226,7.0904956541195,7.01314479847581,7.02504157869352,7.00686804038211,7.0905213386984,7.12763901341956,7.12057813896695,7.0439418040711,7.08301981212327
Bend7,4.80052653271508,4.80054476001636,4.81712715272189,4.77568732222394,4.81336605457911,4.83270851233439,4.85184627035651,4.80505550787027,4.78918595254133,4.75326110208052,4.77556317455635,4.79751472655144
Surf2,8.47857050731183,8.56309933767205,8.59140740031868,8.64787370837073,8.60412939611692,8.53741398599649,8.51778853172731,8.60429550050709,8.51752017123179,8.55592751870558,8.51908666492272,8.60188289720183
Slc2a4rg-ps,7.97217577828724,7.9384858888693,7.98849612789453,8.05385910344813,7.99776293837092,7.89691080742345,7.7742123517051,7.74131305908757,7.68549644454343,7.73633833646568,7.79367381663042,7.90825643440884
Zfp217,10.1171131000416,10.1546907807753,10.1339862188871,10.2299443490454,10.0692208443341,10.0960267743466,10.0175660271307,10.1249894011872,10.1862483361252,10.1801469680009,10.1626495850585,10.1680574600058
Zc3h15,10.2439389971639,10.2086154401877,10.2930311629794,10.2493457501127,10.2841604564311,10.2439957008456,10.3082109510628,10.5401528192484,10.4452283713114,10.4009774041052,10.3804475667547,10.1539124515178
Lrrc57,9.2158920624453,9.27035314959291,9.22193526265851,9.29492372503638,9.24952433075899,9.19996934852145,9.28982697049614,9.13680158829452,9.12000591287925,9.21797878205118,9.05513269769862,9.28718974249132
Lrrc55,4.74609896136246,4.78685688783017,4.79225112205413,4.79141141697986,4.75830525227582,4.76800333732665,4.76821603200638,4.77616480951315,4.78390863084552,4.76881631157073,4.76944332196527,4.8068070000759
Atf2,10.4704595246969,10.5832232538501,10.4694300022698,10.498593272869,10.46029138364,10.4958096377156,10.531962203931,10.4904852720323,10.4612519636214,10.539526961126,10.4742111243115,10.5438218043823
Abtb2,9.84574028547704,9.88264434260346,9.89930401101962,9.89792173713117,9.8077610016309,9.96379406845362,9.81698619923541,9.73619421160331,9.74300863288457,9.5703158976457,9.71850604075236,9.85147948003859
Nr4a2,12.8572871173804,12.8840537748363,12.3820902522595,12.475794199049,12.7431380440801,12.7613387912884,12.9078891154042,12.607892488944,12.2007564101633,12.6845191855318,12.4442649146265,12.3627686227553
Gm14420,11.7988444521113,12.0596633419526,11.7345529213939,11.7572529577723,11.7950230565103,11.6314617842931,11.514127216518,11.3523537640625,11.0639464334969,11.5526181262727,11.6472526576694,11.7674346157859
Gm14393,2.49719797225187,2.53915946728958,2.52044540983893,2.48732800667072,2.5398451260475,2.52109753065327,2.54885560438981,2.4973029152152,2.53939229922696,2.57685395207184,2.58221328150351,2.62389600509696
Gm14391,7.23331820582282,5.79888575000331,6.79935479826221,6.31620592940904,7.26739964679478,6.82577587493464,7.89501935743453,5.67800961396063,7.39184053864562,6.83299526224686,6.24690064860013,7.54679811566025
Il15ra,7.89043021844725,7.99293786472572,7.88974408562694,8.06011796622468,7.8658599421683,7.8925315537807,7.80594336098298,8.08631083810566,8.19487126585667,8.27139343334306,8.18760774554304,8.07692801619777
Lbp,10.5660249224171,10.7508333563123,10.5908251857719,10.7244048016538,10.707638329457,10.6421119073984,10.6598860302025,10.8894027649999,10.7528748034311,10.9784093960302,10.8270556573442,10.7559188017834
Inpp5e,10.0608805625748,10.0621110425086,10.0785014767195,10.0388906554467,10.044226504216,9.98385363878028,10.0467632005629,9.87714615719226,9.87971055908666,9.92369299031143,9.90039424980156,10.0480213860442
Plagl2,9.08868638508547,9.11150082899466,9.11365582892826,9.13272001495247,9.08290545694091,9.12632323048362,9.06237963582273,9.07838481531105,9.07597880769014,9.03040603421384,9.07528544285051,9.10331389322919
Eng,11.8562535787023,11.8778095645987,11.9607121001293,11.9892524001396,11.9623576327463,11.8902720364719,11.8067217376123,11.943116170704,11.9101411061257,11.8993241668694,11.9543341657187,11.9509385540643
Rc3h2,10.0517453992995,10.0011236032786,9.91771747650991,10.0216769515486,10.2474160562247,10.1579061359964,10.1835671928393,10.0939841682209,9.96989536475485,10.1428114117519,10.0131908798704,10.0727054567378
Timm10,7.22795723603874,7.20918445654698,7.29375961658331,7.29434248074664,7.21699449381795,7.17345881630344,7.18029479353112,7.4222023128807,7.46588548947644,7.4248460069546,7.4174271655636,7.24190489092192
Plekha3,9.7107880508104,9.6828015175068,9.68560448411211,9.6450572290878,9.68790387626522,9.70921024779246,9.72078317790795,9.68677341190469,9.69318964655777,9.66908030842522,9.69805463333403,9.66633357761469
Mbd5,9.62712875616003,9.65607030406036,9.59699259192818,9.61241188824898,9.59755150949684,9.70092976941237,9.65497758162538,9.5840824853591,9.64803948068315,9.6037389328998,9.634271824366,9.69045005272123
Aurka,6.65403516044152,6.58297619430057,6.61998962975865,6.65070715968391,6.48826388316413,6.4944100456451,6.6979633557257,7.27035443376618,7.49423110012986,7.45107150219081,7.21680066218495,6.64108158338685
Usp6nl,10.3317761209983,10.3021443561124,10.2736572323882,10.1596108713137,10.1524767487057,10.2771770928057,10.2577904226056,10.2916329571664,10.3552021492666,10.2589889288908,10.3924219601653,10.1864141759199
Prpf6,10.9587434232863,10.9651525357225,11.0035574113237,10.9272552603733,10.8615548416046,10.9109327411156,10.9266520062296,10.8809860744458,10.9161419148843,10.8283591397721,10.8889420256086,10.9031197944794
Shc4,6.81537703900148,6.83258391966223,6.92546186312367,6.8028977897362,6.67373602838479,6.73699414302293,6.83985191955439,7.06794112687855,7.1615147788383,7.00537872073871,7.02508501759473,6.78451656100528
Phpt1,9.65772117858235,9.65461570903893,9.67052498141755,9.63817897161535,9.62282174061018,9.66180711691903,9.65381551999162,9.71093940645142,9.68346106908911,9.62856642040164,9.66890402713125,9.59223793370445
Trmt6,8.50397210907885,8.58580675813245,8.55571307540537,8.5297980048845,8.53440328178581,8.42595991293434,8.53951644587596,8.81091390766894,8.7589353376821,8.89747238926065,8.80983092683989,8.56425936085257
Pkp4,9.86758086036392,9.63878255695967,9.65970835700396,9.55130092565966,9.69387220355428,9.78245516281058,9.86658144837438,9.4398538430671,9.57986136783568,9.4703526085351,9.49463375431559,9.6050814249186
Ninl,9.37936352817745,9.44847462717982,9.4823731469749,9.48916118854473,9.41593697232861,9.42041296666552,9.34059515699926,9.45923549521589,9.44011242667597,9.40173791254399,9.47476768064042,9.46592500279107
Sox18,5.59758823078153,5.58206467109426,5.53590030774968,5.58157359052141,5.53864194027293,5.74081383297857,5.51427431252061,5.53224042989961,5.58445940257374,5.42845187321267,5.6093181108989,5.57533735325977
Wt1,6.00213779506865,6.22571135617775,6.24349102313165,6.43788655354604,6.30845343361146,6.2814265843094,6.2321303584983,6.19157288328747,6.26168777441937,6.27093495676753,6.12583565216425,6.60214188585245
Traf6,9.79418159623284,9.9045375678747,9.86025569673639,9.80709953913052,9.83415060764687,9.82602676975047,9.87567042238289,9.75460627377509,9.65976357731019,9.71216928634489,9.71568179131834,9.84966388282381
Fitm2,8.74372782696382,8.67390949244881,8.64634115536846,8.63915845635371,8.63040180456789,8.74887035446231,8.71575725146137,8.47128738394492,8.63255614133109,8.54165592851701,8.5819517305327,8.72185222743903
Sox12,7.78737624653416,7.57110383037083,7.69185186968957,7.75761944269344,7.7597263284023,7.69425302257772,7.70648163494806,8.23677989266624,8.39955923196366,8.34428449846951,8.26628831309529,7.7062332515364
Phf21a,10.8149538816658,10.7998579775891,10.7697336572006,10.7868765949135,10.7708336299856,10.7987510648509,10.7902015806164,10.5667575228624,10.6071393360152,10.6093462215385,10.60075276806,10.7961195390617
Rgs19,8.41765085861738,8.34215891104276,8.48984112308839,8.40137562122116,8.37473003608474,8.37975340049776,8.47444980776425,8.67204234812121,8.76665898569265,8.613953409234,8.60772250383474,8.39385472608156
Mcm10,5.25121679896417,5.15900216481095,5.22496076809137,5.2834472255513,5.17666935039936,5.25036679499744,5.2998762490056,5.87902509019152,6.0603872399847,5.92073119210621,5.81273528063811,5.26581686603931
Ergic3,12.0579192528108,12.0676869441512,12.1696273407511,12.1294323159201,12.1289074701088,12.1088521924075,12.1553564175559,12.1225263711919,12.117056181372,12.0351710624734,12.0288618621561,12.1332049716293
Gfra4,4.73661089152243,4.8102219277294,4.82300400598594,4.74483711469848,4.78620703828563,4.79915693514701,4.80418015287399,4.75795236475544,4.77110204412117,4.74537006900325,4.81851374256373,4.87296775385833
Lrp2,3.24569486984454,3.25629344322757,3.24445057569119,3.252323671423,3.16943850560847,3.27125549331433,3.22127097821719,3.26595958400821,3.33863418843688,3.24866006826739,3.29077148763273,3.25271168342016
Traf1,6.46160354338035,6.38407646304755,6.46318706810895,6.4747282495715,6.36370737457582,6.43666754126023,6.41443607194022,6.70750044245783,6.897165135688,6.7450943639422,6.75578465179965,6.47584498747319
Traf2,9.65185503823986,9.71805298407014,9.7898796397296,9.71009869319838,9.69238598398517,9.63125401749914,9.59386395271086,9.74759941942386,9.71563970128637,9.70494501211294,9.82211602343245,9.72662421167796
Clic3,3.11771555588545,3.17840119843301,3.14070026482406,3.1123458224694,3.08281616913992,3.1409052069567,3.14242815449919,3.13752765499045,3.1341452716864,3.11375716747857,3.14058866229073,3.14011942838343
Lrp4,14.247381334956,14.2796393761229,14.0806656141525,14.0135531456508,14.2561251659,14.1024101875061,14.1234613415402,13.8426164438698,13.6468978270932,13.9995865674574,14.045647881925,14.0926645902902
Zscan29,9.72349005199393,9.69014691335588,9.67967470730873,9.63988780882232,9.68298483256302,9.688697191104,9.67247801353049,9.49756743997325,9.50105094966387,9.50581079717004,9.56181687322995,9.65312520361558
Acp2,11.5673246232435,11.609004947978,11.6131225111566,11.4700657626547,11.5092730137664,11.5008534189871,11.6220591153049,11.5146048619267,11.5446918200785,11.5489938516792,11.5708449038632,11.5810402966527
Zfyve19,8.68032658004159,8.6012262164315,8.6655622991326,8.66412984715684,8.63286141170919,8.57312751028786,8.57806476810616,8.55149541766603,8.62175072385951,8.61714854257974,8.61364373673719,8.62401635429257
Matn4,9.3315552474991,9.32674070442454,9.42932027294473,9.46420763425128,9.28546327157097,9.40118523347967,9.22073426510615,9.06742293926023,9.03270449601496,8.81440296558606,8.95996657265304,9.24593028525113
Klhl23,7.87486503362183,7.69642159119959,7.73573678094856,7.68445355330156,7.79142327019423,7.75177820709481,7.85157336029911,7.84545267222418,7.89050802656533,7.89083789991579,7.84232597435848,7.65803518211313
Enkur,3.63229520256556,3.69365553485332,3.6433137193396,3.64005860901117,3.63307243522362,3.6622872507042,3.66690236722126,3.64817476294659,3.63206005063705,3.65318705067018,3.65182704448155,3.67831805520183
Ube2v1,11.4445363021597,11.3576531873516,11.4209649677275,11.4310442195085,11.4671353557788,11.4545950250737,11.4712309922771,11.6953630123342,11.7309695800439,11.6801981303732,11.6534829113888,11.4158588086804
Mir684-1,6.23020567075272,6.16282121666343,6.14482085617249,6.24251885959591,6.40787565403051,6.2703088001414,6.2429842800401,6.27010325942393,6.19178097118463,6.34734818556468,6.27697470224257,6.26216891170191
Spred1,11.1898113954783,11.0759088245966,11.1050354962522,11.1100638696783,11.217563402367,11.2630993658636,11.2127197936142,11.3605141431794,11.3925277570073,11.3178651218551,11.3632163206784,11.1356744453132
BC029214,8.85509428247704,8.81171405617878,8.7446101016797,8.94786728334594,8.85925299391221,8.80674568994818,8.69653290846412,8.61444217313732,8.55112424535579,8.6707355038189,8.57769110363672,8.75255483983241
Upf2,10.0973663135435,10.0815986914484,10.077667585985,10.0463398257543,10.1171301057693,10.154191242391,10.1662035201204,10.0631593648689,10.0903930967015,10.0572630655432,10.0765785480445,10.1285962155068
Actr5,8.20261035660049,8.17393315845782,8.14594024241584,8.16244427817963,8.09018035315019,8.12102924569505,8.0150004813105,7.91574318338047,8.0227761679,8.01992019139712,8.10944492001788,8.16853613952704
Btbd3,11.328010992495,11.3018602836318,11.200706598917,11.2509923721972,11.306178171471,11.2873633038042,11.257420826024,10.9453583237221,10.8987702720827,11.0187388244643,10.9983955289643,11.2334394109684
Adamtsl2,14.3534427251379,13.9279633890886,13.7534697483325,13.7747032126618,14.3580021902103,14.1328722562636,14.2035269431075,13.9563138424925,13.7274923264781,14.1271159011809,14.0352277500077,13.7037013381466
Kiz,9.29959434800053,9.3467181242094,9.32783543609294,9.35036334517093,9.31413518491436,9.34222845114201,9.33798710533646,9.25559277840258,9.2006497893756,9.19143921126441,9.17315264799197,9.30631597209623
Frzb,5.3550602478971,5.42937185294027,5.5657826218936,5.54091127043148,5.32709222262523,5.39075071415813,5.49191507383544,5.54438488191045,5.66885899647729,5.46878973599108,5.39249672777588,5.52587794223524
Mtg2,8.66516559913577,8.6957202556662,8.69861751996722,8.73085385423804,8.61570884935018,8.67512116896714,8.60222682700039,8.57058708934694,8.55336655256802,8.49105696865005,8.53171497634597,8.62904296910168
Mllt10,10.3389784221953,10.3271629605528,10.299870346401,10.2947342158192,10.3310712461913,10.3458793290036,10.318175867944,10.2371510068011,10.2113893285728,10.2238738599123,10.2567134515537,10.2934941063205
Kin,8.23804748264101,8.26182348204417,8.22870208926965,8.2770925659619,8.27139760064124,8.23549116851371,8.18863663973741,8.21219834406205,8.09869526556407,8.16772309046614,8.16618714255018,8.18167052154643
Kif16b,9.6768288167882,9.69066816105538,9.6623319752036,9.58850330846349,9.58089653427789,9.64434887156152,9.77368285102978,9.55366055210277,9.64485604901072,9.60973989757887,9.55423458485071,9.68593137545302
Ptgis,13.402063862222,13.4992883857503,13.3159876369383,13.3719837487705,13.4228000707969,13.279313434762,13.2894671592252,13.2891934417607,13.1147190528516,13.4415064376985,13.3753566014032,13.3455502054161
Fibin,10.2741992116748,10.2996659189596,10.2924904645146,10.421461803349,10.4506139970897,10.4697543999715,10.3101785704249,10.3410717435993,10.3039316555222,10.2919667070853,10.3225711977976,10.4389406162974
Ddx31,8.1125200057995,8.07593955533407,8.20245380364089,8.08874921533413,8.21361729673666,8.10362828980987,8.21297410998338,8.29880400733849,8.20156853586135,8.18504329448132,8.18940206261458,8.07980137479408
Catsper2,5.08620635608507,5.06293057357086,5.07097024338816,5.10438415278009,5.06556317297992,5.07963419725668,5.0246460132306,5.06093773819047,5.08493402761473,5.06282333352066,5.08439760815482,5.06628367988996
6530402F18Rik,8.73382219063667,8.74861457985798,8.8271773156814,8.8068317016399,8.6133655397849,8.72913397826566,8.64329732652515,8.65368505694204,8.7593801788442,8.56504900454001,8.67123127032204,8.73385305090836
Pnpla7,9.1093296589247,9.13047320589331,9.11001761998739,9.31710119351659,9.16728420666914,9.09370553133591,8.94095002090201,9.03238412332246,9.0669568089259,9.16099107016506,9.10666300706975,9.22300043924117
Bambi-ps1,4.90568500848861,4.9236504780745,4.86298045581031,4.90088483040693,4.9018774625338,4.94289863284497,4.86640303550043,4.86956213269217,4.83008254352532,4.84973139547834,4.88832261822625,4.88036334295283
Slc39a13,11.085147864798,10.8596473589126,11.0636962984349,11.0042770025757,11.1340625449334,11.0468258692196,11.0441603163176,11.0724008495925,11.1373750931427,11.0205628293341,11.0826476780953,10.973536282598
Nsun6,7.51326218242289,7.63909941407708,7.50498755640038,7.50964707013085,7.43326560054873,7.54937315902739,7.51051453594782,7.57277371406578,7.50673277957857,7.52473707877661,7.55893618812571,7.4930618977157
Nacc2,10.6131487545735,10.3830100158524,10.4674537868439,10.3592537311042,10.5951137426521,10.6126069084384,10.6535444985383,10.4558829054694,10.566283140035,10.4643462032572,10.531608668897,10.4753752384966
Adrm1,10.808264442169,10.7261125158953,10.758986507396,10.8182433366669,10.8022565147399,10.725585548584,10.6975026096034,10.9414110502685,10.924235837074,10.9680328117291,10.9368589214388,10.7029293752715
Lrrc4c,4.42388868572552,4.41143862564642,4.38476193041898,4.46536795890611,4.39325780262179,4.41001331549449,4.38786885310377,4.51130550697409,4.53951663251222,4.54943781486695,4.49097624877055,4.40901886808081
Hoxd8,3.07151063553177,3.07948194614977,3.0991244110262,3.13540734648974,3.13848980267898,3.08805462373571,3.09219186517208,3.08649093086922,3.06426060314726,3.09505331721409,3.05463314031419,3.124230785575
Eef1a2,3.37733458528099,3.40962678987898,3.42412206659455,3.49235841481167,3.38178417485994,3.42727738697159,3.36958580229656,3.37857823201243,3.40108524094754,3.34109675212032,3.33055198857823,3.43658338839304
Zfp120,8.03623745638144,8.04160384303991,8.00717767658714,8.04521255662449,8.06484714448858,8.03424006667922,8.00152571801993,8.07779963556817,7.98299075865015,8.04802400291228,8.04270347153422,7.97540465422902
Hoxd3,5.11874257242912,5.10376148843538,5.13103542963919,5.13241811685542,5.11349099789605,5.08666556888147,5.08044318198636,5.08385674769512,5.11008011298772,5.10963160079849,5.11447130047736,5.12473327919491
Rabl6,11.0645765326375,11.0042915509806,11.0825890153556,11.0783661002541,11.0262346325645,11.0041204719016,10.9953543335515,11.0262712680244,11.071128320552,11.0149450168398,11.0279340702915,11.0108067034351
Slc30a4,10.2112235775382,10.1821695875973,10.1910683293732,10.1818701104131,10.2400663058549,10.3131188213958,10.3381769045234,10.3112682268093,10.3510066322296,10.2690553749128,10.2531955107454,10.2507507213344
Mybl2,5.96523085194308,5.7749360805025,5.95041989262482,6.06337387458925,5.88018407141453,5.99788589405577,5.94124246186726,6.52905930744982,6.83387801490687,6.54069238014331,6.4843818303674,5.99470800743101
Ckap2l,6.31570671853984,6.09531643159774,6.20622255779047,6.3076247989404,6.22684557761572,6.24018640423184,6.36537396336739,7.49581548317311,7.78006064846417,7.65581369565532,7.42922389536983,6.29070045596466
Pank2,10.204116041741,10.1628178690117,10.1619271129316,10.2544343232067,10.2940781864142,10.3249611670574,10.262118954874,10.2193583676768,10.1691744382564,10.1391822136932,10.1095172156016,10.2025960842645
Frmd4a,10.4337633038304,10.2987670759822,10.256025571223,10.3067328825672,10.3043348918531,10.2968056438187,10.3836291441886,10.4348250007574,10.4998836621231,10.5501544149167,10.4126236032026,10.2343973253706
Gm5424,7.02678855959929,7.04779288368029,7.24535865824457,7.33390230552275,6.99950272085213,7.13704024240012,6.76357336623504,7.34218434562634,7.42987337414122,7.09477007802895,7.37969330691585,7.108196073448
Crls1,8.53224593824657,8.48317771089653,8.40300342273854,8.49845509005498,8.60172850346224,8.60864110981999,8.64356375497912,8.63711578963691,8.5802422468971,8.65350392869733,8.52312961622177,8.49578673337237
Cables2,9.89677866833862,9.77418605723077,9.95647024835547,9.84417205791871,9.94217650280324,9.80274910375324,9.87876089794546,9.84144543060567,9.83171491236005,9.78885812028533,9.82514451652988,9.80985337344976
Pcna,10.6604350261514,10.7055026038383,10.7062159576518,10.6854673472139,10.5396605617082,10.6989079884121,10.7823770489899,11.1081919653476,11.2110212258258,11.0510604453083,10.9883399951684,10.6875573998732
Fbn1,15.8778301105882,15.6849863105966,15.7227591681192,15.7502280579682,15.9962648777102,15.9265990339813,16.0722798427321,16.2405352588542,16.2991005831293,16.3309935693357,16.1578438707359,15.8619864019937
Mcts2,6.98201526117878,7.02708924386063,6.93299633508078,6.96281130216629,6.97068275320116,6.94285170889373,6.94331519753171,7.05037181358121,6.95994664327046,7.08187059635774,7.05159214063425,6.92533156557226
Nup188,10.6459759035077,10.5084216377435,10.6106951366044,10.5350118443015,10.5880803422517,10.6377875493674,10.6191596896166,10.8461177176124,10.9578122033023,10.8058314973257,10.9001426493793,10.5622205621773
Lpin3,9.84639139505738,9.7974940554258,9.69190076222232,9.89942424651603,9.76636884367996,9.74851874961191,9.65108138651895,9.52417461413986,9.52865465386604,9.65209804113757,9.54201191993682,9.72195154377457
Cse1l,10.4297729827107,10.2981494477176,10.3485300080442,10.345835749469,10.4670965163623,10.5025788207707,10.5877165474378,10.7106223090939,10.7665946363885,10.6807317716535,10.5982883035616,10.3914453086638
Zmynd19,8.30162128858646,8.23360541033554,8.25444144266586,8.25304272173209,8.31231410213114,8.3570671590425,8.3488686015065,8.43459963640273,8.45597707484648,8.3903879856048,8.39998526407457,8.26567566232397
Tpx2,6.97956439312348,6.6942096718752,6.93531859476518,6.84260871262645,6.81328956238152,6.81291862529387,7.09970525963914,8.5240549756176,8.9001548428807,8.65941685707837,8.46534010487182,6.90403470839633
Bub1b,7.39334812035876,7.27532177664858,7.28925144193084,7.49740057103758,7.20973287527323,7.45946932102339,7.44563660102426,8.40168330762863,8.80674038748337,8.54307427645094,8.34875786734334,7.49676361141777
Sdcbp2,2.89015471645071,2.90618768795883,2.94242428363324,2.89467938092372,2.94345868557823,2.8744041461285,2.90967473756797,2.92858044032153,2.91307839117798,2.9458963349533,2.95837064622336,2.9439896079428
Hspa12b,9.37205560870858,9.24489438193694,9.23470344528874,9.45125635868195,9.50535949235653,9.45173366835495,9.35804526936879,9.08326645956994,9.03290877728606,9.09672553793584,8.97386102352879,9.327840583301
Ppp1r26,7.48816510804956,7.39183849916498,7.5302324363852,7.43448903073931,7.46265410221134,7.41094108064522,7.40961056700502,7.4409269315517,7.49817080638669,7.41148989073259,7.50856381001867,7.42357136816174
